中华V3 2015款 1.5L 手动智能型,2016年,7.1万公里,长沙,4.50万,8.40万
大众 朗逸 2015款 1.6L 手动舒适版,2016年,6.2万公里,长沙,7.50万,13.60万
雪佛兰 迈锐宝 2016款 1.6T 自动舒适版,2016年,4.0万公里,长沙,8.78万,19.00万
斯柯达 明锐 2010款 1.6L 自动逸致版,2010年,11.5万公里,长沙,3.80万,14.70万
MINI Clubman 2011款 1.6L ONE,2014年,1.4万公里,长沙,12.00万,26.60万
现代 名图 2016款 1.8L 自动智能型GLS,2016年,7.3万公里,长沙,9.00万,16.30万
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,2014年,1.3万公里,长沙,6.20万,14.00万
大众 高尔夫 2015款 1.6L 自动时尚型,2015年,1.8万公里,长沙,8.50万,14.50万
标致2008 2014款 1.6L 自动时尚版,2014年,5.5万公里,长沙,6.00万,13.20万
Jeep 指南者 2014款 改款 2.4L 四驱舒适版(进口),2015年,2.0万公里,长沙,12.80万,26.70万
起亚 福瑞迪 2012款 1.6L AT Premium 纪念版,2012年,4.9万公里,长沙,4.18万,13.30万
大众 朗逸 2015款 1.6L 手动风尚版,2016年,6.6万公里,长沙,6.48万,11.90万
马自达 阿特兹 2014款 2.0L 蓝天豪华版,2015年,5.5万公里,长沙,12.10万,20.50万
吉利 帝豪 2015款 三厢 1.5L CVT向上版,2015年,7.1万公里,长沙,4.28万,9.90万
现代 全新胜达 2013款 2.4L 自动两驱智能型,2014年,3.5万公里,长沙,12.50万,27.10万
起亚K5 2012款 2.0L 自动Premium,2013年,4.9万公里,长沙,9.00万,23.30万
菲亚特 菲翔 2015款 1.4T 自动劲享版,2016年,6.2万公里,长沙,5.58万,14.00万
沃尔沃XC60 2015款 T5 智进版,2015年,8.9万公里,长沙,19.90万,43.10万
福特 福克斯 2018款 两厢 1.6L 自动风尚型智行版,2018年,0.8万公里,长沙,9.00万,15.10万
福特 嘉年华 2013款 三厢 1.5L 手动风尚型,2014年,5.6万公里,长沙,3.80万,8.70万
MG6 2013款 掀背 1.8T 自动GT超值版,2013年,7.7万公里,长沙,5.00万,15.70万
别克 君威 2014款 2.0L 精英时尚型,2015年,3.0万公里,长沙,10.00万,21.00万
宝马3系 2013款 320i 进取型,2015年,3.2万公里,长沙,20.00万,34.30万
纳智捷 大7 MPV 2013款 2.0T 旗舰型,2014年,5.2万公里,长沙,7.60万,30.20万
别克 凯越 2015款 1.5L 自动经典型,2015年,4.4万公里,长沙,5.00万,10.00万
丰田 YARiS L 致炫 2015款 1.5G 手动炫动天窗特别版,2014年,6.4万公里,长沙,4.75万,9.50万
大众 途观 2016款 300TSI 自动四驱风尚视野版,2016年,3.6万公里,长沙,15.07万,26.70万
宝骏560 2015款 1.8L 手动豪华型,2015年,4.2万公里,长沙,5.20万,9.70万
现代ix25 2015款 1.6L 自动两驱智能型GLS,2015年,7.0万公里,长沙,7.88万,15.50万
福特 翼虎 2015款 2.0L GTDi 四驱运动型,2015年,8.7万公里,长沙,12.00万,28.50万
雪佛兰 科鲁兹 2013款 掀背 1.6L 手动豪华型,2015年,4.3万公里,长沙,5.00万,12.60万
大众POLO 2014款 1.6L 自动豪华版,2015年,5.6万公里,长沙,6.17万,12.60万
本田 凌派 2016款 1.8L CVT豪华版,2017年,3.7万公里,长沙,9.80万,14.60万
别克 英朗 2012款 GT 1.6L 自动舒适版,2012年,7.1万公里,长沙,5.00万,16.00万
WEY VV7 2017款 2.0T 旗舰型,2017年,2.7万公里,长沙,14.20万,20.50万
起亚K3 2013款 1.6L 自动GLS,2013年,13.5万公里,长沙,4.50万,13.50万
雪佛兰 科鲁兹 2012款 1.8L SE AT,2012年,7.4万公里,长沙,4.00万,14.90万
大众 高尔夫 2014款 1.4TSI 自动舒适型,2014年,4.6万公里,长沙,9.50万,16.80万
斯柯达 昕锐 2016款 1.6L 手动前行版,2016年,3.5万公里,长沙,5.30万,9.20万
东风风行 景逸X3 2014款 1.5L 尊享型,2014年,6.3万公里,长沙,3.10万,8.50万
福特 蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,2012年,8.7万公里,长沙,7.50万,23.60万
纳智捷 优6 SUV 2015款 1.8T 时尚型,2015年,5.9万公里,长沙,7.00万,16.30万
丰田 卡罗拉 2014款 1.6L CVT GL-i真皮版,2016年,1.2万公里,长沙,10.00万,14.60万
Smart smart fortwo 2012款 1.0 MHD 硬顶标准版,2012年,3.5万公里,长沙,4.50万,12.50万
林肯MKZ 2014款 2.0T 尊享版,2016年,2.8万公里,长沙,17.50万,34.30万
本田 思铂睿 2015款 2.0L 尊贵版,2015年,5.6万公里,长沙,11.60万,21.30万
奥迪A4L 2013款 35 TFSI 自动标准型,2012年,11.0万公里,长沙,14.00万,33.60万
三菱 劲炫ASX 2013款 2.0L CVT四驱尊贵版,2013年,8.8万公里,长沙,8.00万,18.40万
海马M3 2013款 1.5L 手动精英型,2014年,2.4万公里,长沙,2.85万,7.40万
福特 嘉年华 2013款 两厢 1.5L 手动风尚型,2014年,7.3万公里,长沙,3.40万,8.70万
日产 蓝鸟 2016款 1.6L CVT智酷版,2017年,3.7万公里,长沙,8.40万,14.30万
奥迪Q5 2016款 40 TFSI 技术型,2016年,3.0万公里,长沙,28.00万,46.40万
菲亚特 菲翔 2012款 1.4T 自动悦享版,2013年,10.1万公里,长沙,4.00万,13.30万
福特 福克斯 2015款 两厢 EcoBoost 125 自动超能风尚型,2015年,6.5万公里,长沙,6.50万,15.20万
福特 福睿斯 2017款 改款 1.5L 自动舒适型,2017年,2.3万公里,长沙,6.98万,11.70万
别克 威朗 2017款 三厢 15S 自动进取型,2016年,1.7万公里,长沙,8.80万,15.90万
现代 朗动 2016款 1.6L 自动尊贵型,2016年,3.7万公里,长沙,7.90万,13.90万
大众CC 2015款 1.8TSI 豪华型,2015年,4.2万公里,长沙,16.50万,29.20万
Smart smart fortwo 2012款 1.0 MHD 硬顶标准版,2013年,3.1万公里,长沙,5.20万,12.50万
雷诺 科雷傲 2013款 2.5L 四驱舒适版(进口),2013年,12.3万公里,长沙,6.98万,29.80万
大众 宝来 2017款 1.6L 自动时尚型,2017年,6.0万公里,长沙,7.28万,13.00万
本田 奥德赛 2015款 改款 2.4L 至尊版,2016年,2.8万公里,长沙,22.88万,32.50万
现代 朗动 2013款 1.6L 自动尊贵型,2014年,9.3万公里,长沙,6.00万,14.60万
本田 雅阁 2014款 2.0L LX 舒适版,2014年,5.5万公里,长沙,11.58万,19.50万
本田 飞度 2011款 1.5L 自动豪华版,2012年,3.8万公里,长沙,4.90万,11.30万
雪佛兰科鲁兹 2013款 1.6L SE AT,2013年,7.1万公里,长沙,5.40万,14.60万
日产 奇骏 2014款 2.0L CVT舒适版 2WD,2016年,2.0万公里,长沙,15.00万,21.40万
福特翼虎 2013款 2.0L GTDi 四驱精英型,2013年,4.2万公里,长沙,12.00万,27.40万
大众 速腾 2014款 改款 1.6L 自动舒适型,2014年,7.2万公里,长沙,7.80万,16.40万
别克 英朗 2010款 XT 1.6T 时尚运动版,2011年,5.1万公里,长沙,5.68万,18.60万
雪佛兰 迈锐宝 2013款 2.4L 自动豪华版,2013年,8.7万公里,长沙,8.00万,21.70万
本田 雅阁 2015款 2.0L LXS  精英版,2016年,5.6万公里,长沙,13.50万,20.60万
别克 凯越 2015款 1.5L 手动经典型,2016年,7.4万公里,长沙,4.50万,9.40万
标致3008 2015款 2.0L 自动经典版,2016年,3.0万公里,长沙,8.90万,18.60万
大众 途观 2016款 300TSI 自动两驱舒适版,2016年,3.0万公里,长沙,15.80万,25.80万
丰田 RAV4 2015款 2.0L CVT两驱风尚版,2015年,8.9万公里,长沙,13.20万,21.70万
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,2016年,14.2万公里,长沙,6.80万,14.80万
猎豹CS10 2015款 2.0T 手动至尊型,2016年,1.7万公里,长沙,6.50万,13.70万
大众 高尔夫 2012款 1.6 自动舒适型,2014年,9.6万公里,长沙,7.00万,14.40万
哈弗H6 2012款 1.5T 手动两驱都市型,2012年,13.1万公里,长沙,3.80万,10.90万
丰田 卡罗拉 2014款 1.6L CVT GL-i,2016年,2.0万公里,长沙,10.00万,13.90万
别克 凯越 2011款 1.6LE-AT,2012年,6.9万公里,长沙,4.00万,12.80万
奥迪Q3 2015款 30 TFSI 舒适型,2015年,5.0万公里,长沙,15.41万,31.50万
雷克萨斯RX 2016款 450h 四驱豪华版,2017年,0.5万公里,长沙,61.00万,74.80万
别克 英朗 2017款 15N 自动精英型,2018年,0.5万公里,长沙,8.20万,13.80万
奥迪A4L 2011款 2.0 TFSI 标准型,2011年,8.6万公里,长沙,13.00万,33.60万
标致508 2012款 2.0L 自动豪华版,2012年,7.4万公里,长沙,6.50万,21.70万
菲亚特 菲翔 2014款 1.4T 手动劲享版,2014年,4.8万公里,长沙,4.18万,13.50万
雪铁龙 世嘉 2016款 经典 三厢 1.6L 手动CNG,2016年,4.0万公里,长沙,5.30万,11.30万
奔驰B级 2015款 B 200 时尚型(进口),2015年,3.7万公里,长沙,16.00万,30.60万
启辰R50X 2016款 1.6L 自动精英型,2015年,3.3万公里,长沙,4.75万,9.30万
标致301 2014款 1.6L 手动舒适版,2014年,6.1万公里,长沙,3.50万,9.20万
雪佛兰 景程 2013款 1.8 SE舒适版 MT,2015年,3.6万公里,长沙,4.30万,13.00万
斯柯达 昕锐 2013款 1.6L 手动乐选型,2013年,6.9万公里,长沙,4.10万,9.20万
雪铁龙 世嘉 2013款 三厢 1.6L 自动品尚型,2013年,13.7万公里,长沙,3.90万,12.80万
雪佛兰 迈锐宝XL 2017款 1.5T 自动锐驰版,2018年,2.3万公里,长沙,12.00万,21.20万
福特 蒙迪欧 2013款 2.0L GTDi200豪华型,2016年,3.2万公里,长沙,13.00万,24.20万
别克 君威 2015款 1.6T 领先技术型,2015年,8.1万公里,长沙,9.00万,20.60万
标致408 2015款 1.2T 自动豪华版,2016年,1.5万公里,长沙,8.80万,16.50万
日产楼兰 2015款 2.5L XL 两驱智尚版,2016年,3.3万公里,长沙,18.90万,29.20万
江淮 瑞风S3 2014款 1.5L CVT豪华智能型,2015年,2.8万公里,长沙,4.30万,9.20万
日产 轩逸 2016款 1.6XL CVT豪华版,2017年,6.2万公里,长沙,9.00万,14.70万
斯柯达 昕锐 2016款 1.6L 手动前行版,2016年,1.6万公里,长沙,4.72万,9.20万
现代 新胜达 2010款 2.4 豪华版 七座四驱(进口),2011年,11.6万公里,长沙,8.13万,29.70万
现代 名图 2017款 1.8L 自动智能型GLS,2018年,1.6万公里,长沙,11.46万,16.30万
日产 逍客 2015款 2.0XL 酷火 CVT 2WD,2015年,2.8万公里,长沙,10.00万,18.10万
宝马5系 2012款 523Li 领先型,2012年,12.7万公里,长沙,21.00万,49.90万
别克 英朗 2018款 18T 自动旗舰型,2017年,2.6万公里,长沙,8.66万,15.60万
现代 全新胜达 2013款 2.4L 自动两驱智能型,2014年,10.9万公里,长沙,11.50万,27.10万
现代 朗动 2015款 1.6L 自动时尚型,2015年,3.0万公里,长沙,7.50万,12.60万
本田XR-V 2015款 1.8L VTi CVT豪华版,2015年,1.6万公里,长沙,11.50万,17.70万
标致3008 2013款 1.6THP 自动至尚版,2013年,7.7万公里,长沙,7.80万,23.30万
海马骑士 2012款 2.0L 手动都市精英型,2012年,7.3万公里,长沙,3.00万,12.40万
凯迪拉克XT5 2016款 28T 四驱豪华型,2017年,3.0万公里,长沙,30.00万,45.60万
标致308 2013款 1.6L 自动风尚型,2014年,6.2万公里,长沙,5.50万,13.40万
大众 途观 2013款 1.8TSI 自动两驱舒适版,2014年,6.3万公里,长沙,14.00万,25.80万
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,2014年,6.1万公里,长沙,7.00万,16.30万
长安CS35 2016款 1.6L 手动舒适型 国IV,2016年,5.7万公里,长沙,5.00万,8.60万
大众 途观 2016款 300TSI 自动两驱舒适版,2016年,1.6万公里,长沙,17.00万,25.80万
大众 朗逸 2013款 改款经典 1.6L 自动舒适版,2014年,9.6万公里,长沙,7.20万,15.00万
凯迪拉克XTS 2013款 28T 舒适型,2013年,12.9万公里,长沙,16.00万,38.00万
本田 思域 2014款 1.8L 自动舒适版,2015年,4.4万公里,长沙,9.00万,15.20万
大众CC 2015款 1.8TSI 豪华型,2015年,8.8万公里,长沙,14.20万,29.20万
哈弗M6 2017款 1.5T 自动两驱精英型,2017年,0.3万公里,长沙,7.00万,11.40万
凯迪拉克XTS 2015款 28T 舒适型,2016年,2.8万公里,长沙,18.50万,38.00万
大众 途观 2015款 1.8TSI 手动两驱风尚版,2014年,2.6万公里,长沙,11.00万,21.70万
大众CC 2016款 1.8TSI 豪华型,2015年,3.0万公里,长沙,16.20万,29.20万
路虎 揽胜极光 2015款 2.0T 五门智耀版,2015年,5.1万公里,长沙,23.28万,50.80万
大众CC 2012款 2.0TSI 豪华型,2012年,8.5万公里,长沙,12.90万,30.50万
吉利 远景 2016款 1.5L 自动幸福版,2016年,7.8万公里,长沙,3.80万,7.30万
传祺GA3S视界 2014款 1.6L 手动精英ESP版,2014年,6.3万公里,长沙,3.40万,8.40万
奥迪A6L 2015款 TFSI 百万纪念智领型,2015年,7.0万公里,长沙,26.10万,43.20万
宝马5系 2013款 520Li 典雅型,2013年,11.4万公里,长沙,20.65万,46.50万
标致408 2014款 1.8L 自动豪华版,2017年,2.1万公里,长沙,9.00万,16.20万
海马 福美来 2014款 M5 1.6L 手动精英型,2014年,4.2万公里,长沙,3.20万,8.60万
马自达3 2012款 1.6L 手动经典标准型,2012年,2.5万公里,长沙,4.30万,11.20万
奔驰GLK级 2015款 GLK 300 4MATIC 时尚型 极致版,2015年,3.1万公里,长沙,31.00万,52.60万
现代 领动 2016款 1.6L 自动智炫·精英型,2017年,0.6万公里,长沙,8.80万,13.00万
大众 速腾 2015款 1.6L 手动舒适型,2014年,9.7万公里,长沙,6.30万,15.10万
奥迪Q5 2013款 40 TFSI 舒适型,2013年,7.8万公里,长沙,24.00万,52.30万
大众 朗逸 2015款 1.6L 手动舒适版,2016年,3.7万公里,长沙,6.80万,13.60万
福特 福克斯 2017款 三厢 1.6L 自动风尚型智行版,2017年,1.8万公里,长沙,8.00万,15.10万
雪佛兰 迈锐宝 2013款 2.4L 自动豪华版,2013年,7.2万公里,长沙,8.00万,21.70万
奇瑞 瑞虎5 2014款 2.0L CVT家尊版,2015年,2.8万公里,长沙,5.70万,13.30万
现代ix25 2015款 1.6L 自动两驱智能型GLS,2015年,5.0万公里,长沙,8.80万,15.50万
大众POLO 2016款 1.6L 自动舒适型,2016年,4.4万公里,长沙,6.30万,11.30万
别克 英朗 2017款 15N 自动精英型,2017年,2.2万公里,长沙,7.90万,13.80万
大众 帕萨特 2014款 1.8TSI DSG尊荣版,2014年,4.5万公里,长沙,12.50万,23.80万
本田CR-V 2012款 2.0L 两驱都市版,2014年,13.4万公里,长沙,12.00万,21.00万
日产 奇骏 2014款 2.5L CVT领先版 4WD,2014年,8.3万公里,长沙,14.00万,24.80万
丰田 威驰FS 2017款 1.5L CVT锋驰版,2018年,1.1万公里,长沙,7.60万,9.50万
福特 福克斯 2012款 三厢 1.6L 自动舒适型,2013年,6.7万公里,长沙,6.00万,14.20万
大众 朗逸 2015款 1.6L 自动舒适版,2016年,8.2万公里,长沙,8.00万,14.90万
本田 思域 2009款 1.8L 自动舒适版,2011年,10.3万公里,长沙,5.50万,16.30万
日产 天籁 2011款 2.0L XL舒适版,2011年,10.7万公里,长沙,7.10万,21.70万
日产 奇骏 2014款 2.0L CVT舒适版 2WD,2016年,2.4万公里,长沙,15.00万,21.40万
本田 缤智 2015款 1.5L CVT两驱舒适型,2015年,7.6万公里,长沙,9.50万,14.80万
日产 逍客 2012款 2.0XL 火 CVT 2WD,2013年,3.3万公里,长沙,8.00万,17.90万
丰田 YARiS L 致炫 2015款 1.5E 自动魅动版,2016年,3.2万公里,长沙,6.15万,9.30万
本田 缤智 2016款 1.8L CVT两驱先锋型,2016年,4.4万公里,长沙,12.00万,16.70万
东风风神AX7 2015款 2.3L 自动智尊型,2015年,6.3万公里,长沙,6.98万,16.20万
东风风行 菱智 2014款 M3 1.6L 7座豪华型,2014年,4.0万公里,长沙,3.28万,8.30万
本田 思铂睿 2009款 2.4L TYPE-S,2011年,6.1万公里,长沙,8.71万,27.80万
雪佛兰 科鲁兹 2012款 1.6L SE MT,2011年,9.9万公里,长沙,2.85万,13.00万
日产 天籁 2018款 2.0L XL 智进版,2018年,0.6万公里,长沙,15.20万,20.30万
本田 缤智 2015款 1.5L CVT两驱舒适型,2016年,1.3万公里,长沙,补贴后9.62万,
大众 高尔夫 2014款 1.6L 手动时尚型,2014年,7.1万公里,长沙,6.00万,13.20万
雷诺 卡缤 2015款 1.2T 自动标准版(进口),2016年,4.5万公里,长沙,7.60万,15.20万
凯迪拉克ATS-L 2014款 25T 舒适型,2016年,4.8万公里,长沙,16.20万,31.30万
奔驰C级 2013款 C 180 经典型 Grand Edition,2014年,3.8万公里,长沙,15.67万,34.20万
别克 君威 2015款 1.6T 领先技术型,2015年,2.5万公里,长沙,10.00万,20.60万
别克 昂科拉 2013款 1.4T 自动两驱领先型,2013年,12.4万公里,长沙,5.90万,19.20万
大众 凌渡 2015款 280TSI DSG舒适版,2015年,6.4万公里,长沙,10.70万,20.00万
大众 捷达 2015款 质惠版 1.6L 自动舒适型,2015年,8.2万公里,长沙,5.69万,11.50万
日产 奇骏 2008款 2.5L XV CVT 4WD,2009年,14.1万公里,长沙,6.50万,28.10万
福特 福睿斯 2017款 1.5L 自动舒适型,2017年,0.4万公里,长沙,7.10万,11.70万
长安 逸动 2016款 1.6L GDI 自动致酷型,2017年,0.8万公里,长沙,6.58万,9.60万
奇瑞 瑞虎5 2014款 2.0L CVT家尊版,2014年,6.9万公里,长沙,4.50万,13.30万
福特 翼虎 2015款 1.5L GTDi 两驱风尚型,2016年,3.0万公里,长沙,11.00万,23.60万
大众 途安 2015款 1.4T 手动风尚版5座,2015年,5.1万公里,长沙,7.00万,15.20万
哈弗H6 2017款 红标 运动版 1.5T 自动两驱豪华型,2017年,3.6万公里,长沙,7.28万,13.00万
丰田 RAV4 2015款 2.0L CVT两驱风尚版,2016年,3.6万公里,长沙,14.00万,21.70万
标致308 2014款 乐享版 经典 1.6L 自动优尚型,2014年,9.5万公里,长沙,4.60万,12.60万
奔驰GLA级 2015款 GLA 200 时尚型,2015年,8.3万公里,长沙,18.80万,31.50万
Smart smart fortwo 2014款 1.0 MHD 硬顶新年特别版,2014年,4.7万公里,长沙,5.80万,13.80万
标致508 2012款 2.0L 自动豪华版,2012年,12.2万公里,长沙,6.20万,21.70万
本田 飞度 2018款 1.5L CVT舒适天窗版,2018年,1.3万公里,长沙,7.50万,9.30万
Jeep 自由客 2014款 2.0L 运动增强版(进口),2014年,11.3万公里,长沙,10.00万,25.00万
吉利 博瑞 2015款 2.4L 舒适型,2016年,5.2万公里,长沙,8.07万,14.10万
别克 凯越 2015款 1.5L 自动经典型,2017年,4.6万公里,长沙,5.80万,10.00万
江铃 驭胜S330 2016款 1.5L GTDi 自动两驱时尚版,2017年,0.7万公里,长沙,7.20万,12.60万
长安 逸动 2015款 1.6L 自动豪华型,2015年,4.5万公里,长沙,5.00万,9.60万
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,2015年,4.0万公里,长沙,6.00万,11.90万
大众 速腾 2014款 1.4TSI 手动时尚型,2014年,8.2万公里,长沙,7.00万,15.40万
现代 瑞纳 2014款 1.4L 自动领先型GLX,2014年,5.7万公里,长沙,4.98万,10.10万
中华V3 2015款 1.5L 手动智能型,2017年,4.0万公里,长沙,4.50万,8.40万
宝马X1 2013款 sDrive18i 领先型,2014年,6.4万公里,长沙,14.50万,35.10万
标致3008 2015款 2.0L 自动经典版,2014年,6.8万公里,长沙,8.00万,18.60万
一汽 骏派D60 2015款 1.8L 自动尊贵型,2016年,1.5万公里,长沙,4.85万,10.80万
大众 朗逸 2013款 1.6L 自动舒适版,2015年,5.8万公里,长沙,8.50万,15.00万
雪佛兰 创酷 2016款 1.4T 自动两驱豪华型,2016年,3.3万公里,长沙,8.00万,14.50万
大众 捷达 2013款 1.6L 自动舒适型,2013年,6.8万公里,长沙,5.50万,11.80万
MINI 2016款 2.0T COOPER S 先锋派,2017年,0.7万公里,长沙,补贴后20.66万,
宝马X4 2014款 xDrive20i X设计套装(进口),2016年,1.7万公里,长沙,34.00万,53.20万
雪铁龙 世嘉 2012款 三厢 1.6L 手动品尚型,2012年,2.1万公里,长沙,3.00万,11.60万
大众 捷达 2017款 1.4L 手动时尚型,2017年,3.1万公里,长沙,5.00万,8.70万
奥迪A5 2017款 Sportback 40 TFSI 时尚型(进口),2017年,1.2万公里,长沙,31.50万,40.10万
吉利 博越 2016款 1.8TD 自动智尚型,2016年,1.7万公里,长沙,8.00万,13.40万
英菲尼迪Q50L 2015款 2.0T 舒适版,2015年,4.7万公里,长沙,17.80万,30.40万
凯迪拉克SRX 2014款 3.0L 豪华型(进口),2015年,5.6万公里,长沙,19.99万,54.10万
宝马5系 2014款 525Li 豪华设计套装,2015年,1.3万公里,长沙,33.70万,54.20万
宝马3系 2012款 325i 豪华型,2011年,10.9万公里,长沙,12.00万,48.80万
奔驰E级 2012款 E 300 L 优雅型,2012年,11.2万公里,长沙,18.00万,63.80万
大众 高尔夫 2012款 1.4TSI 自动豪华型,2013年,2.8万公里,长沙,8.60万,18.20万
本田 雅阁 2016款 2.0L 舒适版,2018年,1.5万公里,长沙,15.60万,19.50万
日产 奇骏 2012款 2.5L CVT至尊版 4WD,2013年,14.2万公里,长沙,9.15万,29.30万
宝马3系 2016款 316i 时尚型,2016年,6.2万公里,长沙,18.00万,30.70万
凯迪拉克XTS 2016款 28T 技术型,2017年,5.0万公里,长沙,20.00万,38.00万
大众 迈腾 2015款 1.8TSI 豪华型,2015年,9.4万公里,长沙,13.50万,25.30万
大众 高尔夫 2014款 1.4TSI 自动豪华型,2015年,5.6万公里,长沙,8.90万,18.00万
日产 逍客 2016款 2.0L CVT豪华版,2016年,4.6万公里,长沙,11.25万,18.20万
本田 竞瑞 2017款 1.5L CVT经典版,2017年,1.9万公里,长沙,7.80万,10.80万
别克 君越 2013款 2.4L SIDI领先舒适型,2016年,6.2万公里,长沙,12.00万,25.60万
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,2015年,3.8万公里,长沙,5.00万,11.90万
丰田 YARiS L 致炫 2016款 改款 1.5E CVT魅动版,2017年,0.9万公里,长沙,6.98万,9.50万
别克 昂科拉 2015款 1.4T 自动两驱都市领先型,2015年,4.3万公里,长沙,7.80万,18.30万
Jeep 自由光 2016款 2.0L 优越版,2016年,4.2万公里,长沙,14.00万,23.90万
丰田 YARiS L 致享 2017款 1.5E CVT魅动版,2018年,2.6万公里,长沙,6.80万,9.70万
日产 奇骏 2014款 2.0L CVT舒适版 2WD,2015年,6.6万公里,长沙,13.50万,21.40万
丰田 威驰FS 2017款 1.5L CVT锋驰版,2018年,0.3万公里,长沙,7.50万,9.50万
海马M6 2015款 1.5T 手动豪华型,2016年,5.1万公里,长沙,4.00万,9.00万
大众 高尔夫 2012款 1.6 自动舒适型,2014年,5.9万公里,长沙,7.60万,14.40万
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,2015年,5.2万公里,长沙,8.90万,20.30万
本田 思域 2012款 1.8L 自动舒适版,2013年,8.2万公里,长沙,7.00万,15.20万
日产 轩逸 2016款 1.6XV CVT智享版,2016年,6.0万公里,长沙,9.00万,15.20万
江淮 瑞风S3 2016款 1.5L CVT豪华智能型,2016年,4.1万公里,长沙,4.60万,9.20万
长安CS35 2016款 1.6L 自动豪华型 国IV,2016年,5.3万公里,长沙,5.00万,10.10万
丰田 雷凌 2014款 1.6G-L CVT领先版,2015年,10.0万公里,长沙,8.50万,14.50万
本田 飞度 2016款 1.5L LX CVT舒适型,2017年,1.6万公里,长沙,7.00万,8.90万
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,2015年,4.6万公里,长沙,5.20万,11.90万
别克 凯越 2011款 1.6LE-AT,2012年,3.1万公里,长沙,4.88万,12.80万
别克 英朗 2010款 GT 1.6L 自动时尚版,2011年,13.8万公里,长沙,5.00万,16.60万
宝马5系 2013款 520Li 典雅型,2014年,7.7万公里,长沙,25.53万,46.50万
英菲尼迪Q70L 2015款 Q70L 2.5L 悦享版(进口),2018年,0.8万公里,长沙,28.80万,46.70万
奥迪A1 2014款 30 TFSI 时尚型(进口),2014年,4.2万公里,长沙,10.00万,21.70万
哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱尊贵型,2016年,5.5万公里,长沙,9.29万,18.60万
起亚K5 2016款 2.0L 自动LUX,2016年,3.3万公里,长沙,11.00万,19.10万
奔驰C级 2015款 C 180 L 运动型,2015年,0.9万公里,长沙,25.00万,35.40万
凯迪拉克XTS 2013款 28T 舒适型,2013年,14.1万公里,长沙,15.00万,38.00万
雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,2017年,1.0万公里,长沙,11.00万,19.50万
宝马5系 2014款 525Li 豪华设计套装,2015年,6.2万公里,长沙,31.00万,54.20万
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,2014年,6.2万公里,长沙,8.00万,21.40万
现代 全新胜达 2013款 2.4L 自动两驱舒适型,2014年,10.6万公里,长沙,9.98万,24.70万
长安商用 2017款 1.5L欧诺S基本型EA15-AB,2017年,3.3万公里,长沙,3.00万,5.00万
起亚K2 2011款 三厢 1.4L AT GLS,2012年,9.1万公里,长沙,3.50万,9.30万
别克 英朗 2017款 15N 手动进取型,2017年,1.6万公里,长沙,6.50万,11.90万
大众 捷达 2015款 质惠版 1.4L 手动时尚型,2017年,3.2万公里,长沙,5.00万,8.70万
沃尔沃S40 2012款 2.0L 自动尊享版,2012年,6.4万公里,长沙,7.60万,23.80万
大众 高尔夫 2012款 1.4TSI 自动舒适型,2013年,3.7万公里,长沙,8.00万,15.70万
斯柯达 明锐 2017款 1.6L 自动创行版,2017年,1.6万公里,长沙,8.50万,15.40万
现代 名图 2016款 1.8L 自动智能型GLS,2016年,4.3万公里,长沙,10.08万,16.30万
福特 翼搏 2013款 1.5L 自动尊贵型,2015年,10.8万公里,长沙,6.20万,13.90万
丰田 卡罗拉 2017款 1.2T CVT GL,2016年,4.6万公里,长沙,8.55万,13.00万
奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,2016年,3.7万公里,长沙,21.88万,34.00万
本田 歌诗图 2014款 2.4L 豪华版,2016年,3.5万公里,长沙,16.80万,28.20万
大众 凌渡 2015款 280TSI DSG舒适版,2016年,3.1万公里,长沙,12.50万,20.00万
现代 朗动 2013款 1.6L 自动领先型,2014年,7.9万公里,长沙,6.20万,13.90万
长安 悦翔V7 2015款 1.6L 手动乐享型 国IV,2015年,7.6万公里,长沙,3.50万,7.60万
现代 朗动 2013款 1.6L 自动领先型,2014年,14.2万公里,长沙,6.00万,13.90万
比亚迪 唐 2015款 2.0T 四驱旗舰型,2015年,3.4万公里,长沙,10.21万,30.40万
本田 飞度 2014款 1.5L LX CVT舒适型,2014年,6.9万公里,长沙,5.80万,8.90万
福特 福克斯 2013款 两厢经典 1.8L 手动基本型,2016年,7.3万公里,长沙,5.00万,10.80万
比亚迪 秦 2014款 1.5T 酷黑骑士旗舰型,2015年,2.2万公里,长沙,8.50万,22.80万
大众 速腾 2014款 改款 1.6L 自动舒适型,2014年,4.4万公里,长沙,9.00万,16.40万
起亚 智跑 2016款 2.0L 自动两驱版GLS,2016年,4.7万公里,长沙,9.50万,18.80万
大众 凌渡 2015款 280TSI DSG舒适版,2016年,5.0万公里,长沙,12.50万,20.00万
